"BLOOD" "HIPPOC" "CORTEX" "HYPOTH" "SKM-GN" "SKM-VL" "HEART" "KIDNEY" "ADRNL" "COLON" "SPLEEN" "LUNG" "SMLINT" "LIVER" "WAT-SC"
"1853" 0.572257 0.548751 0.645311 0.653259 0.507644 0.540542 0.613039 0.447379 0.571693 0.536833 0.696635 0.681609 0.468353 0.427558 0.446978
"1854" 0.560279 0.554053 0.638238 0.69259 0.502536 0.557358 0.604791 0.448723 0.575607 0.567019 0.688459 0.678994 0.47929 0.434082 0.446807
"1855" 0.455269 0.499787 0.560303 0.491184 0.507692 0.473186 0.499562 0.554983 0.528013 0.501858 0.627295 0.576084 0.525809 0.48263 0.423645
"1856" 0.547859 0.497949 0.616176 0.489969 0.543254 0.579949 0.559839 0.421435 0.609016 0.568881 0.563704 0.628255 0.464982 0.511721 0.481165
"1857" 0.492114 0.667531 0.552651 0.524899 0.526772 0.473741 0.534531 0.530294 0.58973 0.49918 0.664555 0.622332 0.649844 0.471977 0.417147
"1858" 0.405103 0.661297 0.571108 0.422318 0.511003 0.432733 0.592545 0.468149 0.615371 0.566079 0.620308 0.654474 0.552179 0.442305 0.44628
"1859" 0.5368 0.575255 0.63437 0.330125 0.559592 0.498695 0.565952 0.474073 0.623142 0.549017 0.643701 0.570428 0.594953 0.425868 0.448443
"1860" 0.596517 0.681371 0.680031 0.444716 0.554858 0.481996 0.559745 0.48817 0.617308 0.549578 0.486309 0.64573 0.663357 0.458777 0.429749
"1861" 0.449994 0.511059 0.621725 0.640475 0.556763 0.507569 0.541512 0.540386 0.642575 0.54012 0.767376 0.637535 0.688212 0.537689 0.457902
"1862" 0.531708 0.747386 0.604772 0.646351 0.531486 0.540201 0.557687 0.408283 0.567845 0.521446 0.509024 0.753474 0.591726 0.42287 0.432101
"1863" 0.504308 0.607988 0.562233 0.616918 0.559449 0.4609 0.576376 0.414143 0.593723 0.613074 0.620317 0.67025 0.580805 0.481931 0.434498
"1864" 0.510115 0.563929 0.558974 0.591088 0.547262 0.488735 0.575423 0.423018 0.602948 0.640889 0.642364 0.682865 0.619195 0.482159 0.436033
"1865" 0.515432 0.71816 0.576982 0.479897 0.518477 0.556721 0.508662 0.54021 0.607875 0.430672 0.636323 0.613317 0.515718 0.487806 0.458053
"1866" 0.52527 0.479625 0.606998 0.411566 0.521147 0.496957 0.507337 0.462994 0.592703 0.610715 0.637184 0.681423 0.540945 0.365417 0.451621
"1867" 0.51361 0.628246 0.671941 0.519858 0.544808 0.573708 0.524597 0.501983 0.572243 0.482372 0.603537 0.630567 0.685426 0.530497 0.437865
"1868" 0.514182 0.641075 0.621208 0.483472 0.584271 0.53685 0.537541 0.496574 0.58019 0.559797 0.622782 0.636715 0.642831 0.466419 0.444382
"1869" 0.490803 0.683747 0.573764 0.540948 0.544567 0.593839 0.531742 0.51463 0.60474 0.640102 0.582449 0.664165 0.627428 0.516982 0.456462
"1870" 0.536 0.647383 0.511128 0.577432 0.580166 0.569485 0.515709 0.500287 0.60135 0.564462 0.624593 0.618068 0.644334 0.452616 0.449965
"1871" 0.510027 0.677225 0.385989 0.504759 0.545378 0.559053 0.509795 0.482128 0.616805 0.548137 0.588157 0.713357 0.645693 0.454205 0.451365
"1872" 0.520587 0.748223 0.431975 0.425384 0.546064 0.496416 0.475836 0.504053 0.601639 0.586093 0.604557 0.652385 0.600173 0.480289 0.446467
"1873" 0.477863 0.547877 0.648831 0.517215 0.487674 0.460576 0.535746 0.41061 0.666513 0.520633 0.595028 0.616905 0.643213 0.463061 0.450104
"1874" 0.507558 0.570419 0.387591 0.453538 0.56649 0.498822 0.510365 0.465093 0.53703 0.551882 0.653986 0.669844 0.574757 0.50055 0.440036
"1875" 0.505485 0.631291 0.703152 0.541471 0.49627 0.519705 0.555685 0.480382 0.646668 0.501286 0.561461 0.572334 0.517717 0.441116 0.446781
"1876" 0.440693 0.578934 0.465079 0.55315 0.508729 0.563965 0.563648 0.469932 0.57929 0.479806 0.62586 0.654879 0.606678 0.501405 0.462625
"1877" 0.472289 0.571676 0.490987 0.508285 0.54826 0.574736 0.571132 0.493751 0.595309 0.513276 0.58784 0.647271 0.603442 0.498313 0.444893
"1878" 0.508288 0.545996 0.632902 0.549352 0.474241 0.458724 0.537555 0.543478 0.601327 0.559818 0.638189 0.538505 0.474674 0.530502 0.434766
"1879" 0.502688 0.545424 0.517873 0.599041 0.560821 0.461873 0.548951 0.506202 0.58026 0.500776 0.591202 0.619709 0.409918 0.483907 0.453319
"1880" 0.530112 0.580508 0.560339 0.550651 0.553311 0.457719 0.575288 0.506619 0.577315 0.587785 0.590168 0.591423 0.390008 0.545532 0.437009
"1881" 0.488149 0.612346 0.561098 0.587602 0.547738 0.499594 0.52785 0.462999 0.572972 0.559434 0.5942 0.658524 0.588906 0.512808 0.434334
"1882" 0.518999 0.483292 0.493075 0.420607 0.497089 0.511663 0.54821 0.480399 0.598964 0.484633 0.597865 0.559953 0.482037 0.441877 0.463853
"1883" 0.490553 0.701218 0.634078 0.613456 0.554975 0.501268 0.504549 0.465677 0.588902 0.564266 0.638933 0.704304 0.601248 0.52678 0.427795
"1884" 0.428567 0.549554 0.58441 0.454424 0.483371 0.528754 0.601931 0.447212 0.659858 0.571801 0.584949 0.614854 0.532056 0.397043 0.456687
"1885" 0.562935 0.635574 0.564731 0.528358 0.545221 0.499276 0.505485 0.531523 0.587661 0.542158 0.563655 0.565398 0.653531 0.48058 0.430814
"1886" 0.509957 0.449482 0.60567 0.603964 0.557732 0.526337 0.510055 0.531619 0.616441 0.532291 0.56781 0.65023 0.617159 0.586231 0.436069
"1887" 0.495044 0.571393 0.501149 0.559914 0.562541 0.483794 0.503682 0.518099 0.600018 0.513312 0.579624 0.670463 0.562132 0.536577 0.429417
"1888" 0.610676 0.666325 0.752053 0.401315 0.517712 0.508167 0.564167 0.485176 0.636386 0.621353 0.660737 0.637052 0.588972 0.46904 0.463549
"1889" 0.447744 0.558608 0.535874 0.588742 0.590051 0.484699 0.58239 0.506033 0.583818 0.419848 0.604937 0.656908 0.657627 0.481741 0.43133
"1890" 0.585284 0.610324 0.535231 0.460063 0.462943 0.548803 0.511498 0.492168 0.61747 0.615853 0.580926 0.534344 0.448597 0.498874 0.460326
"1891" 0.531611 0.456222 0.570111 0.596063 0.521896 0.496503 0.473065 0.53539 0.584693 0.510921 0.555272 0.60965 0.478751 0.541063 0.452423
"1892" 0.515091 0.545353 0.505858 0.564663 0.505291 0.499503 0.578299 0.430937 0.549112 0.517985 0.572229 0.53078 0.580738 0.437389 0.451964
"1893" 0.476826 0.535391 0.548773 0.461411 0.52846 0.522319 0.478681 0.495164 0.58178 0.492106 0.617415 0.623067 0.491532 0.466128 0.447224
"1894" 0.548618 0.578423 0.530168 0.54445 0.534469 0.472598 0.586033 0.530637 0.599199 0.537951 0.52735 0.598757 0.545164 0.525055 0.478582
"1895" 0.529803 0.548432 0.562375 0.529533 0.560212 0.56653 0.538166 0.505631 0.579252 0.531814 0.620241 0.58452 0.550922 0.480954 0.419688
"1896" 0.546513 0.56922 0.525056 0.568516 0.487098 0.52421 0.510886 0.50283 0.547461 0.560903 0.55983 0.550442 0.58135 0.501354 0.453057
"1897" 0.533334 0.510282 0.541874 0.552245 0.52175 0.510024 0.544551 0.527984 0.570119 0.541643 0.613806 0.585247 0.651302 0.497687 0.47546
"1898" 0.506688 0.6616 0.52849 0.511945 0.555393 0.561041 0.564778 0.42384 0.621117 0.528068 0.582652 0.654424 0.39604 0.503718 0.441564
"1899" 0.530133 0.566689 0.664201 0.711076 0.572611 0.531136 0.54761 0.382001 0.59528 0.589437 0.608424 0.641641 0.379751 0.451136 0.464417
"1900" 0.555686 0.595738 0.871789 0.414647 0.497757 0.520407 0.498814 0.443824 0.632845 0.593527 0.605619 0.637133 0.72537 0.43198 0.453371
"1901" 0.463645 0.691028 0.399171 0.597385 0.565769 0.508784 0.582284 0.522218 0.580298 0.476627 0.685813 0.674337 0.474252 0.516952 0.439862
"1902" 0.573876 0.757284 0.650288 0.538264 0.538359 0.443461 0.462329 0.525578 0.591432 0.526193 0.647777 0.623936 0.459848 0.406854 0.448698
"1903" 0.407981 0.460139 0.433312 0.390653 0.477845 0.459911 0.57927 0.440742 0.62322 0.595904 0.581322 0.629694 0.455005 0.492322 0.466452
"1904" 0.597336 0.706178 0.684996 0.589788 0.554568 0.526836 0.510284 0.503319 0.578372 0.446077 0.695283 0.617061 0.649259 0.468832 0.428407
"1905" 0.599646 0.633461 0.677461 0.593661 0.56269 0.535202 0.511046 0.502223 0.639687 0.458894 0.613057 0.685089 0.552504 0.49228 0.422841
"1906" 0.554815 0.49608 0.595412 0.398378 0.554301 0.572352 0.491782 0.507191 0.5758 0.486124 0.568179 0.619107 0.457437 0.450025 0.439169
"1907" 0.553453 0.706352 0.733882 0.623519 0.480372 0.459664 0.506323 0.484071 0.619743 0.520766 0.716445 0.68293 0.621289 0.50324 0.439345
"1908" 0.465765 0.530276 0.465248 0.455975 0.579974 0.554285 0.560366 0.459917 0.589527 0.544267 0.544357 0.606209 0.45587 0.453665 0.45294
"1909" 0.544228 0.628792 0.660016 0.574131 0.466375 0.491231 0.524165 0.490184 0.597209 0.519278 0.677651 0.639595 0.639313 0.518317 0.43643
"1910" 0.448816 0.536293 0.502676 0.574827 0.514516 0.441323 0.528372 0.477755 0.567296 0.50462 0.631677 0.690709 0.643006 0.462377 0.435105
"1911" 0.482152 0.560804 0.42437 0.495258 0.534428 0.636589 0.577923 0.493087 0.609212 0.470929 0.652488 0.700321 0.589617 0.520453 0.453398
"1912" 0.50281 0.603583 0.640358 0.409155 0.551353 0.386868 0.503947 0.508742 0.634986 0.563106 0.640029 0.55421 0.525431 0.473967 0.439874
"1913" 0.510981 0.521618 0.4522 0.585106 0.432143 0.547013 0.541196 0.447418 0.54831 0.47045 0.585576 0.62688 0.651454 0.44019 0.424928
"1914" 0.452512 0.589514 0.65125 0.591258 0.516128 0.54404 0.550923 0.436528 0.581763 0.534188 0.633194 0.628527 0.427583 0.4573 0.427946
"1915" 0.537831 0.506176 0.472899 0.41523 0.508824 0.522984 0.493862 0.50044 0.618199 0.601922 0.683121 0.653087 0.552926 0.531956 0.413318
"1916" 0.492729 0.481632 0.510459 0.441546 0.54807 0.474851 0.464911 0.514111 0.632522 0.529015 0.563887 0.676872 0.496539 0.549119 0.440229
"1917" 0.492722 0.472438 0.518267 0.468746 0.566943 0.483077 0.472909 0.53296 0.642568 0.526945 0.563193 0.655874 0.47326 0.568138 0.448515
"1918" 0.540095 0.631749 0.550771 0.481445 0.541304 0.538109 0.578029 0.501395 0.566514 0.531933 0.628003 0.669854 0.503094 0.458648 0.441882
"1919" 0.496498 0.566222 0.547344 0.49089 0.479749 0.494445 0.517139 0.460795 0.622365 0.544611 0.568745 0.560224 0.592644 0.519707 0.454435
"1920" 0.54407 0.524539 0.54482 0.553918 0.525094 0.521942 0.586379 0.479821 0.52152 0.48943 0.613976 0.564129 0.507454 0.460137 0.435541
"1921" 0.400765 0.554204 0.493502 0.412501 0.446366 0.487331 0.507738 0.487553 0.627677 0.555429 0.548543 0.629535 0.546903 0.489868 0.442749
"1922" 0.58618 0.62609 0.521782 0.569242 0.618721 0.559219 0.544154 0.458955 0.599673 0.519194 0.691694 0.559437 0.539678 0.413445 0.447814
"1923" 0.438415 0.589731 0.664473 0.540928 0.48866 0.492227 0.528665 0.498192 0.564511 0.553602 0.594811 0.653598 0.578722 0.538962 0.444
"1924" 0.507621 0.583146 0.648689 0.484995 0.481021 0.472995 0.485148 0.529147 0.596474 0.556413 0.584811 0.556206 0.4681 0.531852 0.439012
"1925" 0.47795 0.531321 0.472309 0.539525 0.563929 0.520293 0.566756 0.523772 0.595866 0.470348 0.609959 0.632821 0.578771 0.42922 0.480466
"1926" 0.545948 0.587038 0.611729 0.422335 0.499873 0.473117 0.517347 0.447019 0.550104 0.575074 0.598476 0.581743 0.493998 0.536374 0.431862
"1927" 0.468091 0.510267 0.423296 0.561117 0.518548 0.559906 0.471272 0.480098 0.587353 0.462859 0.538701 0.563144 0.543466 0.44491 0.465412
"1928" 0.492414 0.696346 0.568021 0.677021 0.525598 0.566173 0.542576 0.52014 0.631357 0.518717 0.660508 0.709041 0.601325 0.44322 0.484645
"1929" 0.534466 0.527731 0.498547 0.478799 0.519817 0.502536 0.534553 0.454923 0.5644 0.542488 0.532787 0.614139 0.507515 0.540238 0.42139
"1930" 0.457354 0.576781 0.611749 0.53473 0.516729 0.515924 0.534787 0.518562 0.61959 0.500268 0.674556 0.597623 0.570722 0.438123 0.462123
"1931" 0.430082 0.581403 0.618498 0.396875 0.551464 0.484216 0.528393 0.46537 0.608581 0.478321 0.555801 0.630498 0.498923 0.467003 0.445772
"1932" 0.58554 0.758389 0.477583 0.678287 0.491103 0.501748 0.542346 0.490142 0.596936 0.607053 0.640949 0.655323 0.608112 0.493188 0.446209
"1933" 0.476282 0.592269 0.401382 0.655695 0.526489 0.593258 0.537706 0.387468 0.602519 0.506233 0.615842 0.701171 0.389587 0.436041 0.445327
"1934" 0.510976 0.527662 0.592675 0.558223 0.573058 0.545783 0.604516 0.429281 0.625004 0.489731 0.671845 0.696873 0.410702 0.480049 0.461525
"1935" 0.439527 0.596232 0.590199 0.592363 0.450592 0.460997 0.504449 0.480875 0.602556 0.537684 0.611395 0.667174 0.676899 0.409546 0.435265
"1936" 0.519497 0.445771 0.662375 0.450922 0.555693 0.543945 0.543862 0.573736 0.582414 0.50786 0.667413 0.633615 0.689675 0.45401 0.413297
"1937" 0.495201 0.415628 0.569188 0.416997 0.575566 0.594718 0.536079 0.532447 0.554522 0.537778 0.723184 0.658218 0.590758 0.409107 0.421069
"1938" 0.504082 0.741456 0.600212 0.572124 0.51059 0.44655 0.528216 0.418283 0.625861 0.533649 0.548256 0.613397 0.551311 0.537915 0.475583
"1939" 0.511411 0.466568 0.644894 0.545191 0.537816 0.504301 0.572879 0.533893 0.569138 0.432608 0.636551 0.668577 0.519176 0.464589 0.455848
"1940" 0.510568 0.733345 0.51531 0.464915 0.515797 0.520854 0.483294 0.419904 0.634257 0.584184 0.570844 0.578714 0.623372 0.482643 0.447355
"1941" 0.488842 0.45836 0.681407 0.558578 0.525328 0.503484 0.593664 0.536718 0.583137 0.462158 0.656016 0.666245 0.51079 0.45558 0.440976
"1942" 0.455224 0.681765 0.677647 0.633559 0.547882 0.617926 0.45616 0.452623 0.62985 0.604455 0.642359 0.493619 0.616687 0.454684 0.437344
"1943" 0.523202 0.585912 0.488082 0.349686 0.526443 0.53606 0.609168 0.488003 0.623612 0.555452 0.669946 0.711475 0.499782 0.527291 0.449984
"1944" 0.512774 0.611293 0.662219 0.41381 0.572042 0.484598 0.524226 0.447805 0.599678 0.505378 0.636709 0.719812 0.478505 0.528497 0.441313
"1945" 0.49117 0.607463 0.420747 0.485382 0.506093 0.520615 0.505825 0.498741 0.591374 0.542803 0.590853 0.567393 0.5429 0.45082 0.45949
"1946" 0.465407 0.567787 0.593594 0.349791 0.52845 0.487385 0.567951 0.469467 0.623486 0.510894 0.568312 0.602243 0.5621 0.493696 0.457052
"1947" 0.574648 0.682937 0.620878 0.770728 0.560456 0.568394 0.51663 0.497722 0.587819 0.550827 0.675282 0.701195 0.616171 0.47329 0.439074
"1948" 0.592022 0.52315 0.585273 0.691419 0.543832 0.418548 0.465635 0.439546 0.635338 0.471871 0.597366 0.615023 0.655746 0.432566 0.438475
"1949" 0.374952 0.644259 0.630824 0.555304 0.441604 0.410953 0.580136 0.509532 0.628458 0.508826 0.63356 0.650974 0.611141 0.5051 0.43053
"1950" 0.4436 0.614094 0.603547 0.682743 0.51336 0.43024 0.578023 0.488536 0.584606 0.546917 0.612213 0.639325 0.506364 0.502651 0.439432
"1951" 0.576161 0.588244 0.567146 0.295014 0.554366 0.615921 0.496126 0.468371 0.610382 0.518087 0.676009 0.645391 0.642783 0.454332 0.457764
"1952" 0.62422 0.647209 0.694626 0.476231 0.491673 0.498378 0.540135 0.473591 0.61804 0.551771 0.60054 0.672912 0.595673 0.493261 0.473462
"1953" 0.638907 0.621357 0.679757 0.473144 0.478194 0.542311 0.534365 0.454846 0.617446 0.565629 0.652284 0.653547 0.586866 0.43484 0.467222
"1954" 0.642955 0.590676 0.715415 0.399841 0.476983 0.589893 0.508955 0.48066 0.635727 0.523005 0.692485 0.70662 0.557906 0.415908 0.448098
"1955" 0.575367 0.420769 0.76735 0.384756 0.52976 0.6232 0.510963 0.470562 0.603052 0.504793 0.731685 0.698618 0.605885 0.473806 0.45537
"1956" 0.497932 0.709677 0.62926 0.529642 0.497656 0.561438 0.502419 0.481481 0.608244 0.547041 0.662543 0.74893 0.534711 0.493447 0.431551
"1957" 0.596628 0.634803 0.589042 0.507828 0.509967 0.537098 0.483011 0.493018 0.579488 0.518819 0.601828 0.603461 0.456828 0.494561 0.427336
"1958" 0.458185 0.505053 0.48248 0.500659 0.483639 0.462436 0.565769 0.4699 0.631547 0.467275 0.616696 0.514651 0.529068 0.433463 0.468466
"1959" 0.611161 0.604247 0.609613 0.533565 0.522015 0.568084 0.489736 0.475215 0.538016 0.566502 0.549571 0.669564 0.541589 0.550301 0.435581
"1960" 0.428067 0.527753 0.549994 0.488824 0.555652 0.477061 0.602521 0.458503 0.622313 0.503505 0.627185 0.517132 0.535782 0.465245 0.478396
"1961" 0.577482 0.524944 0.514695 0.414017 0.509195 0.551211 0.456526 0.508492 0.544028 0.547495 0.557221 0.568037 0.460655 0.514172 0.422413
"1962" 0.585694 0.513709 0.453847 0.412276 0.531617 0.552642 0.458991 0.518899 0.53875 0.536666 0.584351 0.553068 0.470897 0.507814 0.425135
"1963" 0.460224 0.514569 0.575774 0.518037 0.539383 0.463108 0.578753 0.456946 0.555949 0.529372 0.591313 0.550583 0.552837 0.553836 0.47194
"1964" 0.526023 0.564116 0.57537 0.547562 0.549646 0.513517 0.585525 0.478954 0.580941 0.561432 0.51414 0.544079 0.558956 0.490071 0.485593
"1965" 0.549308 0.546638 0.688393 0.553858 0.515103 0.443851 0.491724 0.473057 0.619868 0.579687 0.636048 0.633247 0.441373 0.449976 0.454237
"1966" 0.347149 0.632051 0.481313 0.424492 0.550969 0.554501 0.567166 0.485748 0.611016 0.472892 0.711925 0.626386 0.735302 0.421258 0.443314
"1967" 0.616871 0.596695 0.543738 0.434762 0.544504 0.542401 0.508776 0.468428 0.665344 0.555169 0.626413 0.56081 0.556881 0.474914 0.483374
"1968" 0.487228 0.509053 0.583518 0.453652 0.525601 0.518878 0.540738 0.476145 0.59167 0.518721 0.563815 0.641998 0.524306 0.428584 0.42839
"1969" 0.476946 0.526073 0.47643 0.607144 0.542588 0.489797 0.552709 0.473488 0.645538 0.585963 0.642365 0.57999 0.542734 0.47564 0.406555
"1970" 0.531324 0.533856 0.504127 0.555986 0.552674 0.505427 0.591533 0.466108 0.674009 0.5241 0.649972 0.62949 0.61693 0.493952 0.423379
"1971" 0.451246 0.623688 0.647346 0.422221 0.55262 0.51117 0.47565 0.483976 0.509079 0.55816 0.618719 0.648505 0.531649 0.475 0.449247
"1972" 0.519288 0.583533 0.582741 0.564357 0.533397 0.453526 0.605371 0.483419 0.672387 0.493463 0.612782 0.562557 0.680121 0.477733 0.439822
"1973" 0.581275 0.590792 0.601853 0.600483 0.568377 0.575504 0.576003 0.45265 0.666596 0.566916 0.63356 0.620858 0.465636 0.523173 0.470564
"1974" 0.542017 0.551939 0.672466 0.617024 0.526152 0.510803 0.520984 0.479264 0.624784 0.519496 0.707994 0.601682 0.555187 0.439878 0.444968
"1975" 0.518211 0.549095 0.538364 0.461277 0.528558 0.514821 0.520643 0.47535 0.635813 0.515477 0.580398 0.538894 0.522477 0.544343 0.451969
"1976" 0.463959 0.604326 0.471192 0.422613 0.533221 0.442613 0.508764 0.457981 0.604516 0.541553 0.58194 0.574155 0.47492 0.532318 0.442594
"1977" 0.498326 0.490945 0.557971 0.5305 0.47922 0.531227 0.547984 0.453554 0.578376 0.478381 0.605574 0.623052 0.561488 0.421389 0.440614
"1978" 0.483161 0.631462 0.487509 0.435246 0.540275 0.499296 0.500261 0.479869 0.624702 0.539038 0.615788 0.578818 0.4663 0.511352 0.414519
"1979" 0.542205 0.557468 0.627209 0.616306 0.51907 0.550342 0.572449 0.477338 0.572735 0.52192 0.620658 0.701978 0.687373 0.453392 0.482836
"1980" 0.468174 0.613154 0.618764 0.521946 0.508559 0.443783 0.514012 0.466112 0.601917 0.529832 0.64268 0.570875 0.656081 0.46753 0.437884
"1981" 0.557849 0.631248 0.59642 0.412799 0.528461 0.666023 0.523567 0.470021 0.61588 0.558272 0.655425 0.695248 0.651346 0.484281 0.479886
"1982" 0.574089 0.615525 0.601339 0.438189 0.543369 0.638245 0.513479 0.463704 0.612424 0.573281 0.628499 0.686042 0.65612 0.485917 0.443348
"1983" 0.54034 0.511256 0.63063 0.560158 0.50566 0.487232 0.558942 0.467795 0.598917 0.537316 0.568917 0.590068 0.477508 0.490642 0.422543
"1984" 0.547347 0.525144 0.605691 0.522856 0.538302 0.486816 0.547792 0.431491 0.571387 0.520697 0.607619 0.588599 0.500144 0.504214 0.411821
"1985" 0.487294 0.552835 0.717758 0.54953 0.565895 0.54597 0.583593 0.473248 0.610266 0.487795 0.636357 0.572821 0.572625 0.538297 0.416071
"1986" 0.562336 0.733165 0.323454 0.51381 0.49521 0.523115 0.473512 0.479362 0.577718 0.55192 0.568386 0.679978 0.612567 0.428126 0.468433
"1987" 0.475108 0.509512 0.716147 0.54023 0.564793 0.51083 0.614922 0.478269 0.622699 0.5137 0.670679 0.610472 0.54232 0.517614 0.42649
"1988" 0.479213 0.523435 0.664915 0.439676 0.523097 0.497309 0.507085 0.496162 0.669801 0.486681 0.621999 0.635535 0.442124 0.461486 0.459314
"1989" 0.483611 0.609071 0.623938 0.604935 0.559448 0.54747 0.528509 0.485008 0.571185 0.550425 0.633255 0.618705 0.510141 0.491054 0.4501
"1990" 0.509457 0.555154 0.589244 0.370056 0.536642 0.449838 0.60554 0.478356 0.624277 0.445509 0.618186 0.621651 0.639185 0.500342 0.440545
"1991" 0.415907 0.643766 0.582363 0.514415 0.517364 0.590829 0.463211 0.488356 0.593126 0.518206 0.638485 0.663301 0.676435 0.49782 0.441352
"1992" 0.593649 0.725238 0.638848 0.64079 0.541908 0.412228 0.575383 0.483681 0.623198 0.542544 0.636542 0.660591 0.433135 0.433896 0.449487
"1993" 0.489097 0.662465 0.833303 0.597287 0.56485 0.458155 0.556167 0.41532 0.63061 0.431877 0.556689 0.721491 0.615933 0.467087 0.449021
"1994" 0.490031 0.578242 0.774417 0.481215 0.566321 0.397179 0.540295 0.444806 0.671313 0.507773 0.729622 0.647446 0.647826 0.476496 0.444273
"1995" 0.409337 0.640082 0.640647 0.574439 0.496872 0.56398 0.524566 0.45217 0.642645 0.630706 0.6305 0.641432 0.57359 0.418867 0.453381
"1996" 0.544746 0.646299 0.694405 0.480115 0.548644 0.438721 0.537838 0.438871 0.579653 0.471356 0.580731 0.687282 0.723005 0.557197 0.467027
"1997" 0.498688 0.507318 0.61379 0.419975 0.53527 0.493006 0.502995 0.433865 0.624506 0.565375 0.648338 0.647036 0.578829 0.414871 0.451083
"1998" 0.535119 0.500235 0.566753 0.600803 0.544819 0.516584 0.585781 0.536251 0.552844 0.570058 0.611643 0.575643 0.548323 0.543053 0.441875
"1999" 0.508098 0.516611 0.557562 0.538533 0.550226 0.494764 0.591993 0.546814 0.552967 0.580938 0.592125 0.589005 0.545167 0.553886 0.446717
"2000" 0.520142 0.606968 0.557897 0.544657 0.564815 0.549001 0.530259 0.519979 0.600918 0.464243 0.593963 0.590834 0.574704 0.481644 0.471726
